code,performanceExpPubDate,performanceExpStatDate,performanceExpUpdateDate,performanceExpressTotalAsset,performanceExpressNetAsset,performanceExpressEPSChgPct,performanceExpressROEWa,performanceExpressEPSDiluted,performanceExpressGRYOY,performanceExpressOPYOY
sh.600379,2018-03-08,2017-12-31,2018-03-08,708229090.8,496082142.76,-0.000377,7.46,0.1529,0.211374,-0.080926
sh.600398,2018-03-12,2017-12-31,2018-03-12,25098302728.36,11177340227.23,0.045902,32.51,0.74,16.627648,0.070421
sh.600420,2018-01-23,2017-12-31,2018-01-23,15093845949.98,6094540367.54,0.018456,8.48,0.4482,0.00207,0.023766
sh.600428,2018-01-16,2017-12-31,2018-01-16,21249531900.0,9504755800.0,0.088661,2.55,0.11199999999999999,0.106324,11.121679
sh.600436,2018-02-07,2017-12-31,2018-02-07,5606968000.0,4120753500.0,0.421702,20.78,1.31,0.625576,0.495648
sh.600452,2018-01-19,2017-12-31,2018-01-19,4118874000.0,1134690600.0,0.367026,22.37,1.42,0.237413,0.300324
sh.600479,2018-01-25,2017-12-31,2018-01-25,3310924620.28,1879144067.56,0.17406,11.59,0.6025,3.911042,0.512203
sh.600521,2018-02-08,2017-12-31,2018-02-08,8260714500.0,4872504100.0,0.12706099999999998,13.46,0.61,0.621632,0.536659
sh.600549,2018-01-09,2017-12-31,2018-01-09,18866742500.0,6902531500.0,0.439133,9.35,0.5771,0.6773279999999999,2.554015
sh.600549,2018-04-18,2018-03-31,2018-04-18,20406558700.0,6933612000.0,-0.093032,0.43,0.0278,0.428109,-0.643696
sh.600592,2018-01-26,2017-12-31,2018-01-26,2793596700.0,1894384300.0,0.02138,3.67,0.1759,0.454287,0.418635
sh.600606,2018-01-12,2017-12-31,2018-01-12,809677403600.0,62576776800.0,0.144197,15.09,0.74,0.118088,0.244306
sh.600612,2018-03-13,2017-12-31,2018-03-13,13424051601.52,5607412765.1,0.15046199999999998,21.13,2.1719999999999997,0.13861700000000002,0.119569
sh.600621,2018-01-20,2017-12-31,2018-01-20,17338797900.0,6523281500.0,0.35726,13.32,0.77,6.658133,1.10598
sh.600629,2018-01-24,2017-12-31,2018-01-24,7605600000.0,2482700000.0,0.037482,12.54,0.6224,0.0,0.291819
sh.600639,2018-03-02,2017-12-31,2018-03-02,20484594065.8,8939278893.35,0.107544,8.39,0.657,0.13918599999999998,0.367618
sh.600644,2018-04-21,2018-03-31,2018-04-21,3036931800.0,1291174700.0,-0.02415,1.29,0.031,0.061977,-0.369048
sh.600648,2018-03-03,2017-12-31,2018-03-03,30552634700.0,9934122500.0,0.015046,7.6295,0.65,0.034605000000000004,0.020818
sh.600649,2018-01-30,2017-12-31,2018-01-30,37848102426.9,19092888962.18,-0.13153900000000002,9.25,0.67,1906.006257,-0.217086
sh.600658,2018-01-26,2017-12-31,2018-01-26,11325760900.0,6356614300.0,0.112703,8.27,0.64,0.407935,0.201794
sh.600663,2018-03-06,2017-12-31,2018-03-06,81180120505.9,14319141352.55,0.143131,22.19,0.9309999999999999,-0.271923,0.155838
sh.600674,2018-01-09,2017-12-31,2018-01-09,28990733935.24,22449866688.73,-0.062551,15.0,0.7363,-0.20909,-0.078252
sh.600674,2018-04-11,2018-03-31,2018-04-11,31356564407.29,23304531250.74,0.005325,3.63,0.19,0.021309,0.050759
sh.600690,2018-04-04,2017-12-31,2018-04-04,151482818000.0,32174990100.0,0.309025,23.59,1.136,0.336787,0.375177
sh.600750,2018-01-20,2017-12-31,2018-01-20,3342610000.0,2913570000.0,0.12745399999999998,15.12,1.39,0.364008,0.1001
sh.600795,2018-03-03,2017-12-31,2018-03-03,274275744900.0,48932778000.0,-0.131697,4.356,0.109,0.024259,-0.57985
sh.600801,2018-02-28,2017-12-31,2018-02-28,30499000000.0,11900000000.0,1.085798,18.98,1.39,18.55139,2.77193
sh.600834,2018-03-16,2017-12-31,2018-03-16,2577287849.02,1465332557.58,-0.00057,3.56,0.10824,4394.729979,1.7881
sh.600837,2018-01-27,2017-12-31,2018-01-27,534770724000.0,117463064400.0,0.049211000000000005,7.57,0.75,0.012534,0.161471
sh.600850,2018-02-27,2017-12-31,2018-02-27,5670097600.0,2089790300.0,0.032357,14.61,0.6859999999999999,0.08920399999999999,0.141514
sh.600895,2018-03-07,2017-12-31,2018-03-07,18969474277.52,8416044004.2,-0.167286,5.61,0.3,-0.382181,-0.35067600000000004
sh.600900,2018-01-20,2017-12-31,2018-01-20,299412000000.0,135101000000.0,0.06512799999999999,16.96,1.0097,0.022438,0.216771
sh.600980,2018-03-15,2017-12-31,2018-03-15,765518613.73,564580066.1,0.047444,8.15,0.29,0.09628,0.413553
sh.600986,2018-02-12,2017-12-31,2018-02-12,10715211900.0,6042531800.0,0.048706,8.59,0.5,15.422007,0.242911
sh.601008,2018-04-03,2017-12-31,2018-04-03,7382855761.8,3203548895.77,-0.0006,0.24,0.01,0.090857,-12.867053
sh.601009,2018-01-23,2017-12-31,2018-01-23,1141142000000.0,57440000000.0,0.165684,16.94,1.09,-0.038607,0.131849
sh.601018,2018-01-30,2017-12-31,2018-01-30,62710233000.0,36377532000.0,0.026622000000000003,7.5,0.2,3.5709980000000003,0.206233
sh.601058,2018-02-06,2017-12-31,2018-02-06,14885007091.31,5885766243.63,-0.017074000000000002,6.75,0.12,3.1906220000000003,-0.203466
sh.601098,2018-02-08,2017-12-31,2018-02-08,19693769900.0,13312436400.0,-0.162762,11.69,0.84,-0.06737699999999999,-0.091266
sh.601116,2018-01-25,2017-12-31,2018-01-25,2774794953.87,1636034721.87,0.017130000000000003,6.69,0.26,-0.07775800000000001,0.13691
sh.601139,2018-01-11,2017-12-31,2018-01-11,18769860000.0,8408230000.0,0.049808,10.94,0.4,0.310981,0.145356
sh.601139,2018-04-10,2018-03-31,2018-04-10,18498330000.0,8664160000.0,0.011071,2.76,0.11,0.255077,0.140128
sh.601166,2018-01-16,2017-12-31,2018-01-16,6419189000000.0,391242000000.0,0.169489,15.39,2.75,-0.064855,0.022688
sh.601231,2018-01-10,2017-12-31,2018-01-10,17363862580.86,8631768994.2,0.233606,16.34,0.6,0.238569,0.569
sh.601288,2018-03-13,2017-12-31,2018-03-13,21053310000000.0,1426415000000.0,0.027775,14.57,0.58,0.097258,0.048242
sh.601369,2018-03-30,2017-12-31,2018-03-30,15834104870.76,6060807245.41,0.001363,3.99,0.1476,0.099512,0.06274099999999999
sh.601377,2018-01-31,2017-12-31,2018-01-31,153044706500.0,33435766000.0,0.039761000000000005,7.12,0.35,0.742073,0.096136
sh.601558,2018-04-25,2018-03-31,2018-04-25,6523493737.98,1222309980.24,0.01137,-6.17,-0.01,1.577816,0.53079
sh.601678,2018-02-10,2017-12-31,2018-02-10,7914263000.0,5711150000.0,0.393054,15.5,0.7,0.329598,1.431218
sh.601688,2018-02-14,2017-12-31,2018-02-14,382139880200.0,87639487300.0,0.430447,10.75,1.31,0.8979969999999999,0.298383
sh.601788,2018-01-20,2017-12-31,2018-01-20,207690901409.35004,48685690405.62,0.004178,6.28,0.6576,0.07022300000000001,0.08508500000000001
sh.601888,2018-01-27,2017-12-31,2018-01-27,20707172693.5,14032544467.19,0.3609,18.99,1.287,0.221314,0.454541
sh.601901,2018-03-21,2017-12-31,2018-03-21,148336261500.0,37428718900.0,-0.135613,3.99,0.18,-0.232923,-0.462594
sh.601901,2018-04-18,2018-03-31,2018-04-18,150043445900.0,37786222700.0,-0.010726,0.84,0.04,-0.022567,-0.237183
sh.601918,2018-01-30,2017-12-31,2018-01-30,30504198900.0,4690162400.0,-0.0852,0.46,0.01,0.381783,2.587105
sh.601933,2018-02-14,2017-12-31,2018-02-14,33058510700.0,20005159600.0,0.058478,9.26,0.19,6.687967,0.272741
sh.601958,2018-02-10,2017-12-31,2018-02-10,15926114100.0,12753534500.0,0.016812999999999998,0.85,0.03,0.004064,1.573685
sh.601965,2018-02-03,2017-12-31,2018-02-03,5197758400.0,4239531800.0,0.021493,8.71,0.38,0.454738,0.066423
sh.601998,2018-01-30,2017-12-31,2018-01-30,5677691000000.0,364683000000.0,0.019148,11.67,0.84,0.019178,-0.041205
sh.603002,2018-04-13,2018-03-31,2018-04-13,1709398867.32,1118189728.78,0.016947999999999998,1.8,0.032,0.488467,1.6650619999999998
sh.603766,2018-01-12,2017-12-31,2018-01-12,11492275200.0,6614514400.0,0.04568,15.24,0.4553,0.245579,0.031198000000000007
sh.603766,2018-04-12,2018-03-31,2018-04-12,11363336500.0,6833480800.0,-0.009546,3.13,0.0997,0.065877,-0.100307
sz.000004,2018-04-14,2017-12-31,2018-04-14,268844295.64,129389206.96,-0.365966,6.85,0.102,-0.518178,-0.8294379999999999
sz.000005,2018-04-14,2017-12-31,2018-04-14,2899641100.0,1323622000.0,-0.087929,1.21,0.0147,0.06074,-0.572579
sz.000006,2018-01-13,2017-12-31,2018-01-13,12814790363.52,5548915281.49,0.006071,14.91,0.5828,4.433157,0.019933000000000003
sz.000007,2018-04-14,2017-12-31,2018-04-14,442675157.69,386923861.8,-0.177706,4.34,0.0475,0.020165,-0.92704
sz.000010,2018-04-14,2017-12-31,2018-04-14,3105153052.01,1154312657.6,-1.343292,-63.0,-1.2947,-0.280622,-16.053869
sz.000018,2018-04-16,2017-12-31,2018-04-24,11653249290.29,2151482467.5,-0.055099,19.35,0.2238,0.392739,-0.086467
sz.000019,2018-04-14,2017-12-31,2018-04-14,1070169000.0,946920600.0,-0.30338200000000004,-5.46,-0.1089,0.15501700000000002,-1.562536
sz.000021,2018-03-20,2017-12-31,2018-03-20,16537049400.0,5794270500.0,0.222177,9.79,0.3679,2.93273,1.192136
sz.000023,2018-04-14,2017-12-31,2018-04-14,1951620000.0,412260000.0,0.148086,7.63,0.2198,0.217068,0.077679
sz.000027,2018-02-03,2017-12-31,2018-02-03,75094000000.0,21845600000.0,-0.142947,3.59,0.1968,0.35482800000000003,-0.265396
sz.000032,2018-04-14,2017-12-31,2018-04-14,1927338865.54,1472560513.5,-0.081329,1.83,0.0625,-0.133971,-0.412268
sz.000036,2018-04-14,2017-12-31,2018-04-14,8722409246.87,4411552420.19,0.005032,34.78,1.19,0.828829,-0.094598
sz.000040,2018-04-14,2017-12-31,2018-04-14,28898928800.0,11481363400.0,0.272303,4.81,0.4035,1.157116,1.54535
sz.000042,2018-04-14,2017-12-31,2018-04-14,43811596400.0,6422494300.0,0.549867,10.17,0.9417,0.067879,0.974877
sz.000045,2018-01-10,2017-12-31,2018-01-10,4221250000.0,2389410000.0,0.271323,2.18,0.1,0.212289,1.867628
sz.000046,2018-04-11,2017-12-31,2018-04-11,187775062700.0,20069475900.0,-0.041913,15.14,0.5564,-0.315931,0.042261
sz.000048,2018-04-14,2017-12-31,2018-04-14,3796670522.32,1019295067.45,0.717788,32.74,0.733,0.8852260000000001,22.604942
sz.000056,2018-04-14,2017-12-31,2018-04-14,14171401182.58,5300080559.38,0.055859000000000006,3.4,0.15,1.155266,1.819042
sz.000058,2018-04-18,2017-12-31,2018-04-18,6992590420.75,1917228370.15,-0.021454,11.96,0.18,0.39112,0.371954
sz.000063,2018-02-02,2017-12-31,2018-02-02,142906134000.0,31668884000.0,1.6484009999999998,15.68,1.09,0.074947,4.73231
sz.000065,2018-02-06,2017-12-31,2018-02-06,11489736879.53,3649295825.65,0.071655,14.58,0.97,1.065924,0.058755
sz.000068,2018-04-14,2017-12-31,2018-04-14,2803698323.72,656832547.37,0.022478,5.09,0.0324,0.387704,0.924307
sz.000069,2018-03-06,2017-12-31,2018-03-06,223201167900.0,51694483400.0,0.187733,17.63,1.0272,0.197113,0.373576
sz.000078,2018-04-12,2017-12-31,2018-04-12,30879909600.0,5703636100.0,0.083873,11.62,0.2419,0.835656,0.918952
sz.000088,2018-02-13,2017-12-31,2018-02-13,9365121317.15,6328376487.36,0.024339,6.58,0.21,0.212518,0.06072
sz.000096,2018-03-06,2017-12-31,2018-03-06,2553163400.0,2378843200.0,-0.270253,6.46,0.28,0.373527,-0.436375
sz.000100,2018-04-13,2017-12-31,2018-04-13,159261472000.0,28725426000.0,0.07862000000000001,11.34,0.2178,0.047936,30.928168
sz.000150,2018-04-14,2017-12-31,2018-04-14,7611292100.0,2278817600.0,-1.271301,7.11,0.39,0.63273,-0.771662
sz.000151,2018-03-21,2017-12-31,2018-03-21,2156797234.29,990465212.74,-0.045673000000000005,8.82,0.2952,0.307618,-0.199692
sz.000155,2018-04-14,2017-12-31,2018-04-14,6785208900.0,3017665400.0,-0.453095,9.56,0.26,2.232077,-0.440801
sz.000156,2018-02-02,2017-12-31,2018-02-02,14397291500.0,10367266400.0,0.025631,6.19,0.45,0.03484,0.125151
sz.000408,2018-04-14,2017-12-31,2018-04-14,7764983600.0,6537859100.0,0.170295,20.02,0.63,2.237732,0.365366
sz.000415,2018-04-14,2017-12-31,2018-04-14,300394363000.0,31637455000.0,0.057165,8.37,0.43,0.481368,0.364408
sz.000422,2018-04-14,2017-12-31,2018-04-14,32551283045.59,629033840.18,-4.278194,-160.93,-5.739,-0.212522,-2.476625
sz.000425,2018-04-14,2017-12-31,2018-04-14,49619982900.0,24024720400.0,0.116661,4.72,0.14,0.724629,8.601372
sz.000428,2018-04-14,2017-12-31,2018-04-14,9027571837.16,3010212245.65,0.390127,3.69,0.107,0.059095,1.1491129999999998
sz.000429,2018-01-26,2017-12-31,2018-01-26,16523315093.72,9023071118.45,0.243311,17.69,0.72,0.093452,0.289448
sz.000498,2018-01-17,2017-12-31,2018-01-17,17565661200.0,4006687400.0,0.124644,15.18,0.5083,0.525994,0.297489
sz.000498,2018-04-11,2018-03-31,2018-04-11,18182726000.0,4043428300.0,0.004849,0.8,0.0288,0.5218149999999999,0.315128
sz.000503,2018-04-14,2017-12-31,2018-04-14,1448558143.15,1405060190.52,-0.012624,1.1658,0.0186,-0.151451,-0.724584
sz.000504,2018-04-14,2017-12-31,2018-04-14,404776000.0,24642800.0,-0.188962,0.0,-0.1191,0.002106,-2.729557
sz.000506,2018-04-14,2017-12-31,2018-04-14,2551372800.0,1018202400.0,-0.483565,-35.31,-0.4741,-0.05301,-12.558974
sz.000509,2018-04-14,2017-12-31,2018-04-14,304741478.67,47885064.77,0.101604,29.47,0.0151,27.425065000000004,1.392715
sz.000511,2018-04-14,2017-12-31,2018-04-14,3263313305.18,979537445.02,0.481722,7.01,0.07,0.703997,1.299123
sz.000518,2018-04-14,2017-12-31,2018-04-25,931628406.78,628637245.12,0.002735,1.17,0.0071,0.057258,19.187161
sz.000519,2018-04-14,2017-12-31,2018-04-14,9735420000.0,7541140000.0,-0.003926,1.78,0.0942,0.262571,0.322025
sz.000520,2018-04-14,2017-12-31,2018-04-14,520952190.19,317136620.59,0.040613,17.45,0.0502,0.16898,1.369553
sz.000525,2018-01-30,2017-12-31,2018-01-30,12070225452.3,5281969870.17,0.991382,13.72,1.209,0.407851,9.033417
sz.000536,2018-01-06,2017-12-31,2018-01-06,0.0,0.0,0.0,0.0,0.0,67969.199953,0.0
sz.000536,2018-04-10,2018-03-31,2018-04-10,0.0,0.0,0.0,0.0,0.0,0.091332,0.0
sz.000537,2018-02-08,2017-12-31,2018-02-08,72585483290.89,9658654332.21,0.855547,27.56,1.29,4.503064,2.323901
sz.000539,2018-03-24,2017-12-31,2018-03-24,71007415323.0,23695190653.0,-0.036827,3.16,0.14,0.17471199999999998,-0.231333
sz.000546,2018-04-14,2017-12-31,2018-04-14,7990548700.0,3397314300.0,0.063429,13.8,0.5537,1.344347,0.238459
sz.000547,2018-04-03,2017-12-31,2018-04-03,7622226058.82,5394793214.41,0.022457,5.09,0.19,0.15074300000000002,0.061207
sz.000547,2018-04-03,2018-03-31,2018-04-03,7442313874.07,5473397540.4,0.012437,1.46,0.06,0.242353,0.268696
sz.000550,2018-01-25,2017-12-31,2018-01-25,26387000000.0,12571000000.0,-0.727532,5.5,0.8,0.17691700000000002,-0.866923
sz.000560,2018-04-14,2017-12-31,2018-04-14,17061024400.0,7774193800.0,-0.004826,1.88,0.0609,-0.309074,-0.176611
sz.000563,2018-01-26,2017-12-31,2018-01-26,9451303400.0,7962307100.0,-0.043443,4.86,0.1233,0.173058,-0.27384000000000003
sz.000568,2018-03-29,2017-12-31,2018-03-29,19755761100.0,15171448800.0,0.430244,22.03,1.798,3.967164,0.343976
sz.000572,2018-03-31,2017-12-31,2018-03-31,15792936671.22,6549524650.29,-0.744596,-14.15,-0.6046,-0.29216,-45.423042
sz.000584,2018-04-13,2017-12-31,2018-04-13,3675460311.21,1592632798.92,0.813864,5.8,0.1468,1.140702,1.309059
sz.000589,2018-04-14,2017-12-31,2018-04-14,9696301083.03,3331360798.74,-0.305399,-6.4,-0.29,0.247441,-1.423508
sz.000592,2018-04-14,2017-12-31,2018-04-14,4344821700.0,3165899400.0,-0.007406999999999999,0.19,0.0031,0.079057,0.761095
sz.000593,2018-04-14,2017-12-31,2018-04-14,1716731258.35,1107490262.0,0.223158,2.23,0.07,0.05274,1.694346
sz.000595,2018-04-16,2017-12-31,2018-04-16,1933484144.65,726747571.22,0.13184,2.35,0.02,0.251491,0.851865
sz.000597,2018-04-14,2017-12-31,2018-04-14,10593040900.0,2433632700.0,0.200582,5.01,0.25,0.179036,64.671571
sz.000598,2018-03-06,2017-12-31,2018-03-06,18754691591.34,9684046554.63,0.007222,9.64,0.3,0.22005500000000008,0.269918
sz.000603,2018-04-21,2017-12-31,2018-04-21,3169658704.12,2438488973.03,0.112156,10.65,0.41,0.596809,0.210393
sz.000607,2018-04-14,2017-12-31,2018-04-14,3200808500.0,1800364300.0,-0.07674299999999999,8.06,0.14,6.7e-05,-0.24574
sz.000611,2018-04-13,2017-12-31,2018-04-13,1912487102.25,768637507.57,-0.08283099999999999,-4.47,-0.0669,0.367092,0.472586
sz.000616,2018-04-14,2017-12-31,2018-04-14,10176063800.0,3969513200.0,0.313127,0.32,0.01,-0.662669,0.91045
sz.000622,2018-04-14,2017-12-31,2018-04-14,395522663.69,187553191.59,-0.177283,-14.58,-0.0644,0.402759,-1.800138
sz.000623,2018-01-16,2017-12-31,2018-01-16,21856632200.0,20308786200.0,0.17512,9.63,1.61,0.0,0.154066
sz.000625,2018-03-29,2017-12-31,2018-03-29,106125114600.0,47598690900.0,-0.655482,15.66,1.49,0.024039,-0.243868
sz.000626,2018-04-16,2017-12-31,2018-04-16,8911034100.0,2552797700.0,-0.968066,-6.94,-0.32,0.34033,-0.566237
sz.000627,2018-04-12,2017-12-31,2018-04-12,140416708300.0,19337031200.0,-0.078934,9.28,0.32,2.147021,-0.184351
sz.000628,2018-02-28,2017-12-31,2018-02-28,2986210762.22,754361633.8,-0.015954,3.29,0.078,-0.485879,0.001489
sz.000636,2018-03-27,2017-12-31,2018-03-27,6377441532.88,4511629651.6,0.076828,4.6,0.23,0.921763,0.700965
sz.000637,2018-04-14,2017-12-31,2018-04-14,1209903000.0,900769200.0,0.07026,11.15,0.19,0.488957,0.497926
sz.000638,2018-04-14,2017-12-31,2018-04-19,923727409.68,276377463.62,0.027519,7.62,0.0613,-0.163622,0.761757
sz.000656,2018-03-28,2017-12-31,2018-03-28,157364022800.0,18069591800.0,0.080749,10.64,0.35,0.07824199999999999,0.343204
sz.000657,2018-04-10,2017-12-31,2018-04-10,7200092139.81,3095352559.79,0.182562,4.22,0.2037,0.258806,3.973918
sz.000663,2018-04-14,2017-12-31,2018-04-14,4163261900.0,2179510000.0,-0.158824,3.36,0.2,-0.202029,-0.189041
sz.000665,2018-03-07,2017-12-31,2018-03-07,9529218300.0,5865644200.0,0.053785,5.9,0.53,0.164466,0.141852
sz.000667,2018-04-17,2017-12-31,2018-04-17,17250513100.0,7077610400.0,0.00079,9.81,0.2618,-0.147199,-0.059928
sz.000668,2018-04-13,2017-12-31,2018-04-13,2268319652.62,614978327.51,0.351668,1.76,0.07,19.765123000000006,1.422598
sz.000670,2018-04-14,2017-12-31,2018-04-14,455326605.87,371649436.79,-0.434896,-61.18,-0.4053,-0.493929,-30.687113
sz.000672,2018-04-11,2017-12-31,2018-04-11,5987757605.49,2244007299.89,0.794652,42.67,0.97,0.5731930000000001,5.522531
sz.000673,2018-03-20,2017-12-31,2018-03-20,4071944276.2,2152060366.2,-0.08993,4.6104,0.1338,26.64697,-0.092137
sz.000673,2018-04-25,2017-12-31,2018-04-25,3666852560.95,2154235255.45,-0.08545900000000001,4.7615,0.1386,-0.167701,-0.107402
sz.000676,2018-04-14,2017-12-31,2018-04-14,7011886298.07,5049160725.81,0.215484,10.86,0.5428,1.6968580000000002,0.565045
sz.000678,2018-04-14,2017-12-31,2018-04-14,2801599773.87,1251302105.92,-0.000173,0.93,0.025,0.091187,3.054021
sz.000680,2018-04-14,2017-12-31,2018-04-14,9561029800.0,3307592500.0,0.016387,1.95,0.0514,0.441902,1.240768
sz.000685,2018-02-13,2017-12-31,2018-02-13,15833481900.0,12046161400.0,0.081057,9.26,0.73,16.657751,0.109997
sz.000690,2018-04-14,2017-12-31,2018-04-14,17389109900.0,8483919800.0,-0.262617,1.23,0.05,-0.289554,-0.87602
sz.000700,2018-04-14,2017-12-31,2018-04-14,7532485855.71,2688947523.55,-0.163703,4.12,0.163,0.076999,-0.43738
sz.000703,2018-04-04,2017-12-31,2018-04-04,33268367200.0,11965780400.0,0.480508,14.21,1.0,0.982886,1.512437
sz.000707,2018-04-14,2017-12-31,2018-04-14,9794993400.0,376118000.0,-0.255338,-144.56,-1.61,0.078979,-0.169043
sz.000709,2018-03-01,2017-12-31,2018-03-01,188739208000.0,45867437300.0,0.028643,4.1,0.18,0.54381,0.925694
sz.000711,2018-04-14,2017-12-31,2018-04-14,8732081350.87,4241437304.86,0.380611,8.7,0.42,2.977292,9.161271
sz.000713,2018-04-14,2017-12-31,2018-04-14,2192910000.0,1336990000.0,-0.032568,0.84,0.039,0.188077,0.125392
sz.000720,2018-04-14,2017-12-31,2018-04-14,9033398135.37,1114192302.3,-0.357868,-53.78,-0.446,0.031676,-10.032922
sz.000728,2018-01-10,2017-12-31,2018-01-10,80214514200.0,25380366400.0,-0.053951,5.66,0.41,0.037293,-0.114172
sz.000728,2018-04-11,2018-03-31,2018-04-11,80763909600.0,25328795400.0,-0.022432,0.66,0.05,-0.204316,-0.31775
sz.000735,2018-04-14,2017-12-31,2018-04-14,6181703651.01,3560300805.98,0.06304900000000001,4.35,0.1324,0.456832,2.646761
sz.000750,2018-03-03,2017-12-31,2018-03-03,66015351660.08,13755774793.99,-0.151884,2.74,0.09,-0.306466,-0.591286
sz.000755,2018-04-12,2017-12-31,2018-04-12,1799421100.0,682722200.0,1.664336,17.92,0.2261,-0.405498,1.133735
sz.000760,2018-04-14,2017-12-31,2018-04-14,2406201591.63,1814733164.76,-0.272735,-8.79,-0.21,-0.575314,-3.605037
sz.000762,2018-04-14,2017-12-31,2018-04-14,3106892000.0,2156843900.0,0.025486,1.6145,0.0663,-0.040334,0.78757
sz.000767,2018-04-14,2017-12-31,2018-04-17,48408007818.43,7226508316.63,-0.5303220000000001,-19.0,-0.5058,0.07699099999999999,-11.99186
sz.000776,2018-01-16,2017-12-31,2018-01-16,355336966100.0,84865989800.0,0.073865,10.55,1.13,0.499653,0.104173
sz.000783,2018-01-10,2017-12-31,2018-01-10,113157881600.0,26527369700.0,-0.114722,6.07,0.28,-0.036967,-0.27757600000000004
sz.000791,2018-03-28,2017-12-31,2018-03-28,19011882100.0,5637874600.0,0.36338,4.99,0.2535,0.0,4.050632
sz.000801,2018-04-13,2017-12-31,2018-04-13,4995573040.09,2333679259.38,-0.17919200000000002,0.31,0.0071,-0.19168,-0.987112
sz.000806,2018-04-14,2017-12-31,2018-04-14,3333902139.11,2106545955.53,-0.002428,0.48,0.0093,-0.1319,-0.937941
sz.000809,2018-04-10,2017-12-31,2018-04-10,5916411300.0,3104944400.0,0.414138,3.31,0.12,2.791239,1.6234110000000002
sz.000815,2018-04-14,2017-12-31,2018-04-14,2869893994.11,1990724876.44,0.031596,1.29,0.04,0.432321,1.328267
sz.000816,2018-04-14,2017-12-31,2018-04-14,6223062355.01,3088618298.92,-0.08998300000000001,-8.24,-0.19,-0.051272000000000005,-0.479323
sz.000818,2018-01-26,2017-12-31,2018-01-26,3788790000.0,2482890000.0,0.187157,10.16,0.35,0.305576,1.972162
sz.000819,2018-01-30,2017-12-31,2018-01-30,819959000.0,676134900.0,-0.147979,-1.43,-0.036000000000000004,0.203064,-1.010814
sz.000820,2018-04-14,2017-12-31,2018-04-14,2883415154.99,1080127524.01,0.023203,38.42,0.55,0.5216810000000001,0.038427
sz.000821,2018-04-14,2017-12-31,2018-04-14,3032300912.27,1880775694.35,0.142049,8.44,0.32,0.198978,0.686099
sz.000823,2018-04-12,2017-12-31,2018-04-12,5094458306.36,3118014904.22,0.008728,6.25,0.3574,0.226625,0.14966600000000002
sz.000825,2018-04-14,2017-12-31,2018-04-14,74496090600.0,26902166500.0,0.609401,18.72,0.8109999999999999,0.193367,3.584388
sz.000829,2018-02-02,2017-12-31,2018-02-02,14008359100.0,2944233500.0,-0.007617,9.15,0.22,493840.906732,0.154033
sz.000830,2018-04-12,2017-12-31,2018-04-12,27774724100.0,10253947900.0,1.158703,26.62,1.239,0.439624,8.613401
sz.000831,2018-04-14,2017-12-31,2018-04-14,2175545555.23,2023728638.18,0.012155,1.52,0.0311,0.598875,-0.406071
sz.000835,2018-04-14,2017-12-31,2018-04-14,1540640409.37,482474280.08,0.6384890000000001,30.57,0.39,-0.091426,3.070138
sz.000863,2018-04-14,2017-12-31,2018-04-14,13069720400.0,6387081900.0,-0.319359,4.09,0.19,-0.631131,-0.716384
sz.000883,2018-04-14,2017-12-31,2018-04-14,46356934869.92,25516017293.7,0.040605,8.76,0.33399999999999996,0.234202,0.116531
sz.000885,2018-04-14,2017-12-31,2018-04-14,8101686613.34,1865976355.61,0.265288,12.09,1.2334,0.059407000000000015,0.744347
sz.000886,2018-04-04,2017-12-31,2018-04-04,3175619508.04,2659592743.54,0.032522,3.66,0.096,0.661853,0.53656
sz.000889,2018-03-08,2017-12-31,2018-03-08,3230921865.23,2668860113.09,0.026468,9.2215,0.3802,0.0,0.041936
sz.000892,2018-04-14,2017-12-31,2018-04-14,4127761500.0,3120347500.0,0.16004200000000002,14.51,0.43,1.122007,0.682846
sz.000893,2018-04-14,2017-12-31,2018-04-14,2454336700.0,1754829700.0,-3.3902650000000003,-84.09,-3.36,-0.360084,-244.302988
sz.000901,2018-04-14,2017-12-31,2018-04-14,6269691401.34,3807836695.09,0.165192,4.65,0.4159,0.058465,0.484002
sz.000902,2018-02-05,2017-12-31,2018-02-05,8747592600.65,5684399434.85,0.090802,12.37,0.52,2.315235,0.185755
sz.000908,2018-04-05,2017-12-31,2018-04-20,4868764300.0,2378469100.0,-0.20226,6.89,0.18,-0.02153,-0.414614
sz.000912,2018-04-13,2017-12-31,2018-04-13,5955961252.26,-1366698898.56,-1.453852,-188.34,-2.54,0.220843,-1.072714
sz.000915,2018-02-13,2017-12-31,2018-02-13,2776708183.76,1500301639.6,0.194906,17.56,1.15,0.144044,0.326654
sz.000917,2018-04-14,2017-12-31,2018-04-14,23746750600.0,9989128500.0,-0.563293,-4.43,-0.33,0.167649,-1.126288
sz.000923,2018-04-14,2017-12-31,2018-04-14,13595302000.0,6565259000.0,0.034217000000000004,5.91,0.42,0.391698,0.005118999999999999
sz.000925,2018-04-14,2017-12-31,2018-04-14,6015965600.0,2304374800.0,0.4305229999999999,3.73,0.17,0.730055,1.843786
sz.000931,2018-04-10,2017-12-31,2018-04-10,3648981255.18,1594030694.08,-0.016697999999999998,1.19,0.0198,0.177289,0.54914
sz.000933,2018-02-27,2017-12-31,2018-02-27,52576180800.0,6021625700.0,0.036684,6.87,0.217,2.05849,2.708604
